web_scraper_order,web_scraper_start_url,type_habits,Prix,adresse,image_lien
"1767635725-530","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2435871"
"1767635725-531","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble hommes","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-hommes-2435869"
"1767635725-532","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2435868"
"1767635725-533","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","6 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2435821"
"1767635725-534","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirt en  coton","3 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-en-coton-2435080"
"1767635725-535","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Pantalon Jean Kaki","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-kaki-2434208"
"1767635725-536","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirt","3 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2433465"
"1767635725-537","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Pantalon kaki","6 500CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2433205"
"1767635725-538","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2432538"
"1767635725-539","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2432531"
"1767635725-540","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble Vêtement Homme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetement-homme-2431766"
"1767635725-541","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble Vêtements Hommes","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-hommes-2431761"
"1767635725-542","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble Vêtements Hommes","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-hommes-2431757"
"1767635725-543","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Pantalon kaki","10 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2431167"
"1767635725-544","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Short homme","3 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/short-homme-2430996"
"1767635725-545","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble Tee-shirts","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-tee-shirts-2430902"
"1767635725-546","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Chemises","13 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-2430716"
"1767635725-547","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Tee-shirt - sous-vêtements homme","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/tee-shirt-sous-vetements-homme-2430660"
"1767635725-548","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Tunique","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/tunique-2430609"
"1767635725-549","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble tee-shirts - Short","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-tee-shirts-short-2429464"
"1767635725-550","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble chemise et pantalon","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2428917"
"1767635725-551","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2428916"
"1767635725-552","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble chemise et pantalon","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2428915"
"1767635725-553","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Chemises","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-2428914"
"1767635725-554","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble chemise et pantalon","1 300CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2428912"
"1767635725-555","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2428910"
"1767635725-556","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2428908"
"1767635725-557","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirt homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-homme-2428889"
"1767635725-558","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Vêtements Homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2428882"
"1767635725-559","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Shorts","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/shorts-2428871"
"1767635725-560","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Boubous homme","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/boubous-homme-2428808"
"1767635725-561","https://sn.coinafrique.com/categorie/vetements-homme?page=104","T-shirts homme","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-homme-2428777"
"1767635725-562","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2428735"
"1767635725-563","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Chemises","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-2428723"
"1767635725-564","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Chemises","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-2428717"
"1767635725-565","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-homme-2428712"
"1767635725-566","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Vêtements homme","18 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2428552"
"1767635725-567","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Vêtement homme","18 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-2428548"
"1767635725-568","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble costume","45 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-costume-2428284"
"1767635725-569","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble costume","45 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-costume-2428283"
"1767635725-570","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Joggings bas poignet","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/joggings-bas-poignet-2428143"
"1767635725-571","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Jogging poignet","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/jogging-poignet-2428140"
"1767635725-572","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble pour homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-pour-homme-2427539"
"1767635725-573","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Pantalon homme","9 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-2426972"
"1767635725-574","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425453"
"1767635725-575","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Polos","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/polos-2425452"
"1767635725-576","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Pantalon","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-2425451"
"1767635725-577","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Pantalons kaki Zara","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-zara-2425448"
"1767635725-578","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Pantalons","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-2425445"
"1767635725-579","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425134"
"1767635725-580","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425131"
"1767635725-581","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425126"
"1767635725-582","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425125"
"1767635725-583","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425124"
"1767635725-584","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425121"
"1767635725-585","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-2425118"
"1767635725-586","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425116"
"1767635725-587","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425114"
"1767635725-588","https://sn.coinafrique.com/categorie/vetements-homme?page=104","Ensemble vêtements","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2425113"
"1767635776-589","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Vêtements homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2453630"
"1767635776-590","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Complet Culotte","12 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/complet-culotte-2453219"
"1767635776-591","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Chemises d'été","6 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-dete-2453182"
"1767635776-592","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Vêtements homme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2453081"
"1767635776-593","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Pantalon Kaki","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2453059"
"1767635776-594","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Ensemble homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2453053"
"1767635776-595","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Ensemble shorts","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-shorts-2453047"
"1767635776-596","https://sn.coinafrique.com/categorie/vetements-homme?page=103","T-shirt","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2453028"
"1767635776-597","https://sn.coinafrique.com/categorie/vetements-homme?page=103","T-shirt unique","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-unique-2453015"
"1767635776-598","https://sn.coinafrique.com/categorie/vetements-homme?page=103","T-shirts","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-2453006"
"1767635776-599","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Ensemble shorts","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-shorts-2452995"
"1767635776-600","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Ensemble vêtements homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-homme-2452987"
"1767635776-601","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Ensemble homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2452974"
"1767635776-602","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Ensembles  Vêtements homme","20 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensembles-vetements-homme-2452736"
"1767635776-603","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Pantalon Kaki","6 500CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2452433"
"1767635776-604","https://sn.coinafrique.com/categorie/vetements-homme?page=103","Jogging  homme","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-2452432"
