web_scraper_order,web_scraper_start_url,type_habits,Prix,adresse,image_lien
"1767640182-137","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble femme","4 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3844807"
"1767640182-138","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtement femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3844792"
"1767640182-139","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes femme","6 500CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3844486"
"1767640182-140","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes femme","6 500CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3844481"
"1767640182-141","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Chemise coton","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/chemise-coton-3842824"
"1767640182-142","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble femme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3842448"
"1767640182-143","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Salopette","8 500CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/salopette-3841660"
"1767640182-144","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe de soirée + traîne","6 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-de-soiree-traine-3839795"
"1767640182-145","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements femme","1 500CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3839788"
"1767640182-146","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe","4 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3839784"
"1767640182-147","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe moulante","3 500CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-moulante-3839777"
"1767640182-148","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Crop top","1 500CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/crop-top-3839773"
"1767640182-149","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Abaya dame","30 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/abaya-dame-3838968"
"1767640182-150","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtement femme","9 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3837211"
"1767640182-151","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes d'été","8 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-dete-3836898"
"1767640182-152","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Abaya dame","35 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/abaya-dame-3836782"
"1767640182-153","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes dame","7 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-dame-3836114"
"1767640182-154","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes","5 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-3832853"
"1767640182-155","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe","2 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3832849"
"1767640182-156","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes","5 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-3832846"
"1767640182-157","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble femme","Prix sur demande","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3832786"
"1767640182-158","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes femme","7 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3831517"
"1767640182-159","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe friperie","1 500CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-friperie-3831010"
"1767640182-160","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe de friperie","2 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-de-friperie-3830995"
"1767640182-161","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe","5 500CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3830880"
"1767640182-162","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe coton batik + foulard","7 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-coton-batik-foulard-3827808"
"1767640182-163","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble été","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-ete-3826926"
"1767640182-164","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes femmes","9 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femmes-3825330"
"1767640182-165","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble femme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3825311"
"1767640182-166","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes femmes","8 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femmes-3825302"
"1767640182-167","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble femme","10 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3825289"
"1767640182-168","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes classiques","9 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-classiques-3825284"
"1767641654-169","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtements femme","15 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3951855"
"1767641654-170","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes femme","5 500CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3951503"
"1767641654-171","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Chemises femme friperie","1 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/chemises-femme-friperie-3951147"
"1767641654-172","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes perlées","15 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-perlees-3949435"
"1767641654-173","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe","4 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3949170"
"1767641654-174","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe","Prix sur demande","Diourbel, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3948084"
"1767641654-175","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes femme","7 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3948023"
"1767641654-176","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","5 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3947986"
"1767641654-177","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe Hidjab  femme","13 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-hidjab-femme-3946258"
"1767641654-178","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe Hidjab  femme","13 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-hidjab-femme-3946249"
"1767641654-179","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe femme","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3944093"
"1767641654-180","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe femme","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3944088"
"1767641654-181","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensembles femme","7 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensembles-femme-3944074"
"1767641654-182","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensembles femme","5 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensembles-femme-3944053"
"1767641654-183","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3943468"
"1767641654-184","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe en coton avec colle","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-en-coton-avec-colle-3903414"
"1767641654-185","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe en coton avec colle","5 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-en-coton-avec-colle-3903410"
"1767641654-186","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","7 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3941517"
"1767641654-187","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe femme","28 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3941359"
"1767641654-188","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtements femme","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3940153"
"1767641654-189","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtements femme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3940152"
"1767641654-190","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe de soirée","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-de-soiree-3938563"
"1767641654-191","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe chemise","15 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-chemise-3938472"
"1767641654-192","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes Abaya pour femmes","25 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-abaya-pour-femmes-3937152"
"1767641654-193","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Abaya 2 piéces","35 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/abaya-2-pieces-3936986"
"1767641654-194","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Abaya","16 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/abaya-3936302"
"1767641654-195","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe voile coton","6 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-voile-coton-3896483"
"1767641654-196","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe  voile","7 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-voile-3896474"
"1767641654-197","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Abaya coton","8 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/abaya-coton-3894435"
"1767641654-198","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe coton","7 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-coton-3931028"
"1767641654-199","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe  coton","8 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-coton-3891352"
"1767641654-200","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble bas large + kimono","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-bas-large-kimono-3929389"
"1767641654-201","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe + voile","8 500CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-voile-3890581"
"1767641654-202","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Bas femme","2 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/bas-femme-3928917"
"1767641654-203","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","15 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3928913"
"1767641654-204","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtement femme","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3927841"
"1767641654-205","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe femme","10 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3925537"
"1767641654-206","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe femme","10 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3925535"
"1767641654-207","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Jeans femme","6 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/jeans-femme-3883020"
"1767641654-208","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe hijab femme","12 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-hijab-femme-3921212"
"1767641654-209","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtement femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3918361"
"1767641654-210","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtement femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3918359"
"1767641654-211","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","6 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3910640"
"1767641654-212","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble 2 pièces","17 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-2-pieces-3908948"
"1767641654-213","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Djellaba femme","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/djellaba-femme-3908042"
"1767641654-214","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtements femme","98 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3904894"
"1767641654-215","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Grand boubou  femme","15 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/grand-boubou-femme-3903335"
"1767641654-216","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Tenu femme","15 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/tenu-femme-3903330"
"1767641654-217","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtements femme","150 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3901537"
"1767641654-218","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtements femme","150 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3901534"
"1767641654-219","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-3898242"
"1767641654-220","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Grand boubou thioup","5 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/grand-boubou-thioup-3897896"
"1767641654-221","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtements en tissu et wax","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-en-tissu-et-wax-3895303"
"1767641654-222","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3848670"
"1767641654-223","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-3848668"
"1767641654-224","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","9 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3853841"
"1767641654-225","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-3853836"
"1767641654-226","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble  femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3862993"
"1767641654-227","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3889361"
"1767641654-228","https://sn.coinafrique.com/categorie/vetements-femme?page=28","T-shirt femme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/t-shirt-femme-3887889"
"1767641654-229","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe batik foulard","7 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-batik-foulard-3887865"
"1767641654-230","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe thioub","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-thioub-3886713"
"1767641654-231","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes femme","15 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3885989"
"1767641654-232","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Jean femme","5 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/jean-femme-3885523"
"1767641654-233","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe femme","6 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3840507"
"1767641654-234","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes africaine","17 500CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-africaine-3884387"
"1767641654-235","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe pagne","20 000CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-pagne-3884373"
"1767641654-236","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes","15 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-3883086"
"1767641654-237","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble soie","20 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-soie-3881711"
"1767641654-238","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe","6 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3834301"
"1767641654-239","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble dame","10 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-dame-3837315"
"1767641654-240","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe femme","12 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3837292"
"1767641654-241","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","11 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3835718"
"1767641654-242","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble dame","9 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-dame-3835731"
"1767641654-243","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes femme","15 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3877057"
"1767641654-244","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","9 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3875877"
"1767641654-245","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe coton","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-coton-3830361"
"1767641654-246","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3829792"
"1767641654-247","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Vêtement femme","17 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3874806"
"1767641654-248","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Grand boubou dame","12 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/grand-boubou-dame-3830648"
"1767641654-249","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robes","6 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-3827991"
"1767641654-250","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble  femme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3826430"
"1767641654-251","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Ensemble femme","5 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3871373"
"1767641654-252","https://sn.coinafrique.com/categorie/vetements-femme?page=28","Robe femme","6 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3871263"
"1767642208-253","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Ensemble femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3942021"
"1767642208-254","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Vêtement femme","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3980063"
"1767642208-255","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe en coton + colle","6 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-en-coton-colle-3939304"
"1767642208-256","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe en coton + colle","7 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-en-coton-colle-3939306"
"1767642208-257","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe en coton + colle","6 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-en-coton-colle-3939264"
"1767642208-258","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe en coton + colle","6 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-en-coton-colle-3939269"
"1767642208-259","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe en coton + colle","6 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-en-coton-colle-3939265"
"1767642208-260","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Ensemble Robe + pagne","6 500CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-robe-pagne-3978240"
"1767642208-261","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe","6 500CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3978233"
"1767642208-262","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Friperie femme","Prix sur demande","Diourbel, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/friperie-femme-3977001"
"1767642208-263","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Ensemble femme","4 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3976784"
"1767642208-264","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Boubou femme","25 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/boubou-femme-3975544"
"1767642208-265","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3975362"
"1767642208-266","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe + foulard","7 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-foulard-3975175"
"1767642208-267","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Veste femme","12 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/veste-femme-3974433"
"1767642208-268","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe wax","15 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-wax-3974430"
"1767642208-269","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Ensemble veste femme turquie","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-veste-femme-turquie-3974147"
"1767642208-270","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Ensemble veste femme","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-veste-femme-3974142"
"1767642208-271","https://sn.coinafrique.com/categorie/vetements-femme?page=27","Robe avec foulard","4 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-avec-foulard-3971244"
