web_scraper_order,web_scraper_start_url,types_chaussures,Prix,adresse,image_lien
"1767635950-130","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","20 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3866560"
"1767635950-131","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","15 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3907898"
"1767635950-132","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","9 600CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3907584"
"1767635950-133","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","11 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3906394"
"1767635950-134","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Baskets Jordan 1 x Denim Summer","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-1-x-denim-summer-3905571"
"1767635950-135","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Vans","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-vans-3905562"
"1767635950-136","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Stan Smith","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-3905553"
"1767635950-137","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Baskets Nike Air Force","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-3905549"
"1767635950-138","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Air Max","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-max-3905545"
"1767635950-139","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Jordan","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-3905542"
"1767635950-140","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Converse All Star","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-converse-all-star-3870557"
"1767635950-141","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","25 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3905242"
"1767635950-142","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Nike","20 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-3905159"
"1767635950-143","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3904560"
"1767635950-144","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Baskets Yeezy 700","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-yeezy-700-3904275"
"1767635950-145","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Caussures Yeezy 700 hi-res red","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/caussures-yeezy-700-hi-res-red-3904268"
"1767635950-146","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures LV Trainers","35 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-lv-trainers-3902959"
"1767635950-147","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Air Jordan","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-jordan-3902813"
"1767635950-148","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Baskets Nike Blazer","20 000CFA","Ngor, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-blazer-3902679"
"1767635950-149","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Jordan 6","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-6-3902393"
"1767635950-150","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3902131"
"1767635950-151","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3901888"
"1767635950-152","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Jordan","15 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-3901545"
"1767635950-153","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","20 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3901220"
"1767635950-154","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Louis vuitton","28 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-louis-vuitton-3901026"
"1767635950-155","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3901020"
"1767635950-156","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","20 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3900996"
"1767635950-157","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Baskets Adidas","14 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-3900988"
"1767635950-158","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures Vans","25 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-vans-3865297"
"1767635950-159","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","35 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3865274"
"1767635950-160","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Baskets homme","15 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3862184"
"1767635950-161","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","15 000CFA","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3900672"
"1767635950-162","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures  Jordan 4","23 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-3900257"
"1767635950-163","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","22 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3864753"
"1767635950-164","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","20 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3864754"
"1767635950-165","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Chaussures homme","35 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3864727"
"1767635950-166","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Baskets homme","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3899874"
"1767635950-167","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Baskets Jordan 6","35 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-6-3899871"
"1767635950-168","https://sn.coinafrique.com/categorie/chaussures-homme?page=49","Baskets Air Max 2090","35 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-2090-3899821"
"1767635993-169","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","20 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3945526"
"1767635993-170","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","20 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3945520"
"1767635993-171","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3945212"
"1767635993-172","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures Jordan 3","20 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-3-3945183"
"1767635993-173","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures  Jordan","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-3944609"
"1767635993-174","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3944382"
"1767635993-175","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","Prix sur demande","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3935961"
"1767635993-176","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","Prix sur demande","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3935953"
"1767635993-177","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","20 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3943548"
"1767635993-178","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3919298"
"1767635993-179","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets homme","35 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3943411"
"1767635993-180","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3906112"
"1767635993-181","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","8 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3943162"
"1767635993-182","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets homme","Prix sur demande","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3922552"
"1767635993-183","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3922543"
"1767635993-184","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","35 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3942471"
"1767635993-185","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets Nike","25 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-3942468"
"1767635993-186","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets Jordan","35 000CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3942437"
"1767635993-187","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets Jordan 4","30 000CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-4-3942435"
"1767635993-188","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets Jordan 4","30 000CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-4-3942434"
"1767635993-189","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","Prix sur demande","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3930013"
"1767635993-190","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","Prix sur demande","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3930006"
"1767635993-191","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","Prix sur demande","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3929998"
"1767635993-192","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets Adidas","Prix sur demande","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-3915962"
"1767635993-193","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3915959"
"1767635993-194","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","10 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3940791"
"1767635993-195","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures homme","8 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3940326"
"1767635993-196","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Chaussures Adidas Stan Smith","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-stan-smith-3940066"
"1767635993-197","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3901287"
"1767635993-198","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3901276"
"1767635993-199","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets mixtes","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-mixtes-3901256"
"1767635993-200","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3901238"
"1767635993-201","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets Nike homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-homme-3901226"
"1767635993-202","https://sn.coinafrique.com/categorie/chaussures-homme?page=48","Baskets homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3901210"
